id,source_id,season_label,season,season_type,start_date,start_time_tbd,neutral_site,conference_game,game_type,tournament,game_notes,status,home_team_id,home_team,home_conference_id,home_conference,home_seed,away_team_id,away_team,away_conference_id,away_conference,away_seed,venue_id,venue,city,state,home_rating,away_rating,proj_margin,proj_winner,home_score,away_score,mean_spread,actual_margin,VoA_AE,vegas_AE,VoA_SE,vegas_SE,VoA_correct_winner,vegas_correct_winner,VoA_ATS_winner,VoA_AEATS_winner
372322,401851607,20252026,2026,regular,2026-03-09T22:00:00.000000,false,true,true,TRNMNT,,Southland Tournament - Quarterfinal,scheduled,294,Texas A&M-Corpus Christi,27,Southland,,193,New Orleans,27,Southland,,260,Legacy Center,Lake Charles,LA,0.49435810766080124,1.0409234808935253,0.546565373232724,New Orleans,74,61,-2.0,-13,13.546565373232724,11.0,183.50943341126785,121.0,0,1,0,0
372298,401851308,20252026,2026,regular,2026-03-11T20:00:00.000000,false,true,true,TRNMNT,,Big East Tournament - 1st Round,scheduled,34,Butler,7,Big East,,235,Providence,7,Big East,,371,Madison Square Garden,New York,NY,0.5826071530988912,-1.9021493701896048,-2.484756523288496,Butler,81,91,1.5,10,12.484756523288496,8.5,155.86914544579466,72.25,0,1,0,0
212092,401808285,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,177,Missouri,24,SEC,,12,Arkansas,24,SEC,,286,Mizzou Arena,Columbia,MO,3.5345253187886954,3.8887031239155903,-2.645822194873105,Missouri,84,88,-2.5,4,6.645822194873105,6.5,44.16695264586797,42.25,0,0,0,0
212080,401814601,20252026,2026,regular,2026-03-07T02:00:00.000000,false,false,true,STD,,,scheduled,215,Ohio,17,MAC,,167,Miami (OH),17,MAC,,309,Convocation Center (OH),Athens,OH,-4.519583554075439,5.695632346677456,7.215215900752895,Miami (OH),108,110,4.0,2,5.215215900752895,2.0,27.19847689146583,4.0,1,1,0,0
215211,401827726,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,125,Iowa State,6,Big 12,,10,Arizona State,6,Big 12,,4,Hilton Coliseum,Ames,IA,12.279001536222708,-1.248189553166128,-16.527191089388836,Iowa State,86,65,-16.75,-21,4.472808910611164,4.25,20.006019550842627,18.0625,1,1,0,0
372197,401851332,20252026,2026,regular,2026-03-09T23:30:00.000000,false,true,true,TRNMNT,,Big Sky Championship - 3rd Round,scheduled,179,Montana,8,Big Sky,,207,Northern Colorado,8,Big Sky,,415,Idaho Central Arena,Boise,ID,-0.8236228342958469,2.2465800165799834,3.0702028508758303,Northern Colorado,95,89,4.25,-6,9.07020285087583,10.25,82.26857975603605,105.0625,0,0,1,1
372240,401851351,20252026,2026,regular,2026-03-07T17:00:00.000000,false,true,true,TRNMNT,,Big South Championship - Semifinal,scheduled,109,High Point,9,Big South,,319,UNC Asheville,9,Big South,,72,Freedom Hall (TN),Johnson City,TN,8.005787907384729,-2.434757349336593,-10.440545256721322,High Point,75,71,-14.0,-4,6.440545256721322,10.0,41.48062320387552,100.0,1,1,1,1
215221,401823806,20252026,2026,regular,2026-03-08T01:00:00.000000,false,false,true,STD,,,scheduled,104,Grand Canyon,20,Mountain West,,92,Fresno State,20,Mountain West,,168,Global Credit Union Arena,Phoenix,AZ,5.360027778023664,-2.823928088632343,-11.183955866656007,Grand Canyon,85,60,-13.0,-25,13.816044133343993,12.0,190.88307549450897,144.0,1,1,0,0
372229,401851490,20252026,2026,regular,2026-03-07T00:00:00.000000,false,true,true,TRNMNT,,MVC Tournament - Quarterfinal,scheduled,29,Bradley,19,MVC,,335,Valparaiso,19,MVC,,436,Enterprise Center,St. Louis,MO,-0.9298328465345094,-1.68386021238463,-0.7540273658501206,Bradley,90,84,-5.25,-6,5.245972634149879,0.75,27.520228878249423,0.5625,1,1,0,0
372259,401851719,20252026,2026,regular,2026-03-12T18:00:00.000000,false,true,true,TRNMNT,,SWAC Tournament - Quarterfinal,scheduled,296,Texas Southern,25,SWAC,,4,Alabama A&M,25,SWAC,,529,Gateway Center,College Park,GA,-5.541368413146685,-2.252622211103187,3.288746202043498,Alabama A&M,74,85,1.25,11,7.711253797956502,9.75,59.463435136498575,95.0625,1,1,1,1
372225,401851433,20252026,2026,regular,2026-03-10T01:30:00.000000,false,true,true,TRNMNT,,Barbasol Horizon League Championship - Semifinal,scheduled,244,Robert Morris,14,Horizon,,69,Detroit Mercy,14,Horizon,,19,Corteva Coliseum,Indianapolis,IN,5.916912861682675,-2.6862248637213924,-8.603137725404068,Robert Morris,64,70,-4.5,6,14.603137725404068,10.5,213.2516314271195,110.25,0,0,0,0
372192,401851489,20252026,2026,regular,2026-03-06T20:30:00.000000,false,true,true,TRNMNT,,MVC Tournament - Quarterfinal,scheduled,184,Murray State,19,MVC,,315,UIC,19,MVC,,436,Enterprise Center,St. Louis,MO,1.3946081499216945,4.090820366713032,2.696212216791338,UIC,79,92,1.25,13,10.303787783208662,11.75,106.16804268140008,138.0625,1,1,1,1
372282,401851170,20252026,2026,regular,2026-03-10T18:00:00.000000,false,true,true,TRNMNT,,T. Rowe Price ACC Tournament - 1st Round,scheduled,281,Stanford,2,ACC,,229,Pittsburgh,2,ACC,,428,Spectrum Center,Charlotte,NC,0.7548948886567501,-0.6450466236773593,-1.3999415123341095,Stanford,63,64,-4.75,1,2.3999415123341095,5.75,5.759719262624532,33.0625,0,0,1,1
372400,401851381,20252026,2026,regular,2026-03-13T18:30:00.000000,false,true,true,TRNMNT,,Big Ten Tournament - Quarterfinal,scheduled,118,Illinois,10,Big Ten,,355,Wisconsin,10,Big Ten,,449,United Center,Chicago,IL,13.732985568388969,4.95653110400464,-8.77645446438433,Illinois,88,91,-7.5,3,11.77645446438433,10.5,138.6848797517176,110.25,0,0,0,0
372337,401851222,20252026,2026,regular,2026-03-12T01:00:00.000000,false,true,true,TRNMNT,,American Conference Championship - 1st Round,scheduled,86,Florida Atlantic,5,American,,289,Temple,5,American,,377,Legacy Arena at BJCC,Birmingham,AL,-0.2648132826697065,2.208356349893137,2.4731696325628434,Temple,63,59,1.25,-4,6.473169632562843,5.25,41.90192509193378,27.5625,0,0,0,0
212105,401804963,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,142,Liberty,13,CUSA,,255,Sam Houston,13,CUSA,,339,Liberty Arena,Lynchburg,VA,5.050524978062825,3.926749548295575,-4.1237754297672495,Liberty,79,72,-4.5,-7,2.8762245702327505,2.5,8.27266777841057,6.25,1,1,0,0
372407,401851475,20252026,2026,regular,2026-03-13T22:00:00.000000,false,true,true,TRNMNT,,MEAC Tournament - Semifinal,scheduled,114,Howard,18,MEAC,,267,South Carolina State,18,MEAC,,479,Norfolk Scope Arena,Norfolk,VA,5.651486599073834,-7.981351086176389,-13.632837685250223,Howard,78,61,-15.5,-17,3.367162314749777,1.5,11.337782053871075,2.25,1,1,0,0
372289,401851204,20252026,2026,regular,2026-03-10T23:00:00.000000,false,false,true,TRNMNT,,America East Playoffs - Semifinal,scheduled,337,Vermont,4,Am. East,,186,NJIT,4,Am. East,,376,Patrick Gymnasium,Burlington,VT,2.683155666165632,-6.3791881420613095,-12.062343808226942,Vermont,63,54,-10.75,-9,3.0623438082269416,1.75,9.377949599785888,3.0625,1,1,0,0
372234,401851491,20252026,2026,regular,2026-03-07T02:30:00.000000,false,true,true,TRNMNT,,MVC Tournament - Quarterfinal,scheduled,119,Illinois State,19,MVC,,209,Northern Iowa,19,MVC,,436,Enterprise Center,St. Louis,MO,3.497345954186713,5.306157954538733,1.8088120003520203,Northern Iowa,52,74,1.75,22,20.19118799964798,20.25,407.6840728371286,410.0625,1,1,1,1
215217,401825564,20252026,2026,regular,2026-03-08T04:00:00.000000,false,false,true,STD,,,scheduled,223,Oregon,10,Big Ten,,343,Washington,10,Big Ten,,191,Matthew Knight Arena,Eugene,OR,-1.4848380060095678,2.229938919595483,0.7147769256050509,Washington,85,79,-0.25,-6,6.714776925605051,5.75,45.08822916063802,33.0625,0,1,0,0
372382,401851501,20252026,2026,regular,2026-03-13T01:00:00.000000,false,true,true,TRNMNT,,Mountain West Championship - Quarterfinal,scheduled,257,San Diego State,20,Mountain West,,57,Colorado State,20,Mountain West,,194,Thomas & Mack Center,Las Vegas,NV,3.2463432388936866,8.786108485096477,5.539765246202791,Colorado State,71,62,-6.5,-9,14.53976524620279,2.5,211.4047734146865,6.25,0,1,0,0
372383,401851393,20252026,2026,regular,2026-03-13T01:00:00.000000,false,true,true,TRNMNT,,Big West Championship - Quarterfinal,scheduled,38,Cal State Northridge,11,Big West,,310,UC San Diego,11,Big West,,264,Lee's Family Forum,Henderson,NV,-2.7249180632129963,1.299984871098843,4.024902934311839,UC San Diego,80,70,1.5,-10,14.02490293431184,11.5,196.69790231686883,132.25,0,0,0,0
372312,401851312,20252026,2026,regular,2026-03-12T18:30:00.000000,false,true,true,TRNMNT,,Big East Tournament - Quarterfinal,scheduled,263,Seton Hall,7,Big East,,61,Creighton,7,Big East,,371,Madison Square Garden,New York,NY,4.220042017730634,-0.022373614233885064,-4.242415631964519,Seton Hall,72,61,-2.75,-11,6.757584368035481,8.25,45.66494649111749,68.0625,1,1,1,1
372340,401851611,20252026,2026,regular,2026-03-10T23:00:00.000000,false,true,true,TRNMNT,,Southland Tournament - Semifinal,scheduled,282,Stephen F. Austin,27,Southland,,294,Texas A&M-Corpus Christi,27,Southland,,260,Legacy Center,Lake Charles,LA,8.509476313901573,0.49435810766080124,-8.015118206240771,Stephen F. Austin,60,58,-6.0,-2,6.015118206240771,4.0,36.181647035049195,16.0,1,1,0,0
359042,401828465,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,91,Fordham,1,A-10,,240,Rhode Island,1,A-10,,340,Rose Hill Gym,Bronx,NY,0.41541724197961116,3.686220140788393,0.27080289880878183,Rhode Island,61,49,-1.5,-12,12.270802898808782,10.5,150.57260378141402,110.25,0,1,0,0
212106,401818337,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,360,Yale,15,Ivy,,234,Princeton,15,Ivy,,126,John J. Lee Amphitheater,New Haven,CT,7.687121136900572,0.09781672656453111,-10.589304410336041,Yale,78,53,-13.75,-25,14.410695589663959,11.25,207.66814737796028,126.5625,1,1,0,0
372279,401851331,20252026,2026,regular,2026-03-09T02:00:00.000000,false,true,true,TRNMNT,,Big Sky Championship - 2nd Round,scheduled,180,Montana State,8,Big Sky,,117,Idaho,8,Big Sky,,415,Idaho Central Arena,Boise,ID,2.4661379914911237,1.6758806969613147,-0.790257294529809,Montana State,74,78,1.5,4,4.790257294529809,2.5,22.946564947796045,6.25,0,1,0,0
215216,401825565,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,236,Purdue,10,Big Ten,,355,Wisconsin,10,Big Ten,,11,Mackey Arena,West Lafayette,IN,10.638185241414092,4.95653110400464,-8.681654137409453,Purdue,93,97,-9.25,4,12.681654137409453,13.25,160.8243516608743,175.5625,0,0,1,1
215208,401827729,20252026,2026,regular,2026-03-07T19:00:00.000000,false,false,true,STD,,,scheduled,287,TCU,6,Big 12,,51,Cincinnati,6,Big 12,,150,Schollmaier Arena,Fort Worth,TX,3.0449188144346664,1.5714205285193685,-4.473498285915298,TCU,73,63,-2.5,-10,5.526501714084702,7.5,30.54222119578115,56.25,1,1,1,1
372233,401851749,20252026,2026,regular,2026-03-07T02:00:00.000000,false,true,true,TRNMNT,,West Coast Conference Tournament - 2nd Round,scheduled,344,Washington State,31,WCC,,230,Portland,31,WCC,,434,Orleans Arena,Las Vegas,NV,-1.3043874104098734,-5.080381174862268,-3.7759937644523944,Washington State,68,74,-5.5,6,9.775993764452394,11.5,95.5700540826121,132.25,0,0,1,1
372401,401851414,20252026,2026,regular,2026-03-13T19:00:00.000000,false,true,true,TRNMNT,,CUSA Championship - Semifinal,scheduled,255,Sam Houston,13,CUSA,,133,Kennesaw State,13,CUSA,,463,Propst Arena,Huntsville,AL,3.926749548295575,1.8248184766827222,-2.101931071612853,Sam Houston,73,79,-2.25,6,8.101931071612853,8.25,65.64128708916579,68.0625,0,0,1,1
372374,401851500,20252026,2026,regular,2026-03-12T21:30:00.000000,false,true,true,TRNMNT,,Mountain West Championship - Quarterfinal,scheduled,104,Grand Canyon,20,Mountain West,,189,Nevada,20,Mountain West,,194,Thomas & Mack Center,Las Vegas,NV,5.360027778023664,2.124292404731918,-3.235735373291746,Grand Canyon,80,84,-3.5,4,7.235735373291746,7.5,52.355866392305444,56.25,0,0,1,1
372409,401851304,20252026,2026,regular,2026-03-13T23:00:00.000000,false,true,true,TRNMNT,,Phillips 66 Big 12 Tournament - Semifinal,scheduled,11,Arizona,6,Big 12,,125,Iowa State,6,Big 12,,394,T-Mobile Center,Kansas City,MO,11.658444783442803,12.279001536222708,0.6205567527799047,Iowa State,82,80,-3.25,-2,2.6205567527799047,1.25,6.8673176945403585,1.5625,0,1,1,0
372429,401851477,20252026,2026,regular,2026-03-14T17:00:00.000000,false,true,true,TRNMNT,,MEAC Tournament - Final,scheduled,114,Howard,18,MEAC,,199,North Carolina Central,18,MEAC,,479,Norfolk Scope Arena,Norfolk,VA,5.651486599073834,-6.577330961704547,-12.228817560778381,Howard,70,63,-11.5,-7,5.228817560778381,4.5,27.340533083904383,20.25,1,1,0,0
372376,401851179,20252026,2026,regular,2026-03-12T23:00:00.000000,false,true,true,TRNMNT,,T. Rowe Price ACC Tournament - Quarterfinal,scheduled,72,Duke,2,ACC,,90,Florida State,2,ACC,,428,Spectrum Center,Charlotte,NC,16.884531475424794,-0.5544859475594563,-17.43901742298425,Duke,80,79,-17.0,-1,16.43901742298425,16.0,270.2412938331797,256.0,1,1,0,0
372315,401858189,20252026,2026,regular,2026-03-12T22:30:00.000000,false,true,true,TRNMNT,,MAC Championship - Quarterfinal,scheduled,134,Kent State,17,MAC,,215,Ohio,17,MAC,,470,Rocket Mortgage FieldHouse,Cleveland,OH,0.9066498231715343,-4.519583554075439,-5.426233377246973,Kent State,86,75,-3.5,-11,5.573766622753027,7.5,31.066874364915684,56.25,1,1,1,1
215212,401827725,20252026,2026,regular,2026-03-08T04:00:00.000000,false,false,true,STD,,,scheduled,56,Colorado,6,Big 12,,11,Arizona,6,Big 12,,176,CU Events Center,Boulder,CO,-1.5512735246107923,11.658444783442803,10.209718308053596,Arizona,79,89,13.25,10,0.2097183080535956,3.25,0.043981768732862817,10.5625,1,1,1,1
372318,401851411,20252026,2026,regular,2026-03-13T01:00:00.000000,false,true,true,TRNMNT,,CUSA Championship - Quarterfinal,scheduled,350,Western Kentucky,13,CUSA,,133,Kennesaw State,13,CUSA,,463,Propst Arena,Huntsville,AL,1.469127797134476,1.8248184766827222,0.3556906795482462,Kennesaw State,87,96,-1.25,9,8.644309320451754,10.25,74.72408362764907,105.0625,1,0,1,1
372328,401851759,20252026,2026,regular,2026-03-10T01:00:00.000000,false,true,true,TRNMNT,,West Coast Conference Tournament - Semifinal,scheduled,102,Gonzaga,31,WCC,,224,Oregon State,31,WCC,,434,Orleans Arena,Las Vegas,NV,10.666073549902947,0.49031747425529204,-10.175756075647655,Gonzaga,65,56,-20.5,-9,1.175756075647655,11.5,1.3824023494223743,132.25,1,1,1,1
372296,401851558,20252026,2026,regular,2026-03-11T19:00:00.000000,false,true,true,TRNMNT,,SEC Tournament - 1st Round,scheduled,16,Auburn,24,SEC,,174,Mississippi State,24,SEC,,481,Bridgestone Arena,Nashville,TN,3.497365261639601,-6.284865968479281,-9.782231230118882,Auburn,79,61,-8.0,-18,8.217768769881118,10.0,67.53172355523343,100.0,1,1,1,1
372342,401851717,20252026,2026,regular,2026-03-11T00:30:00.000000,false,true,true,TRNMNT,,SWAC Tournament - 2nd Round,scheduled,126,Jackson State,25,SWAC,,103,Grambling,25,SWAC,,529,Gateway Center,College Park,GA,-9.956876747600262,-0.614841582611362,9.3420351649889,Grambling,68,65,6.75,-3,12.3420351649889,9.75,152.32583201382258,95.0625,0,0,0,0
372267,401856428,20252026,2026,regular,2026-03-08T18:30:00.000000,false,true,true,TRNMNT,,CAA Championship - Quarterfinal,scheduled,178,Monmouth,12,CAA,,71,Drexel,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,0.19742408932424382,3.1056682866457948,2.908244197321551,Drexel,65,57,-4.5,-8,10.908244197321551,3.5,118.98979146839929,12.25,0,1,0,0
372311,401858187,20252026,2026,regular,2026-03-12T17:30:00.000000,false,true,true,TRNMNT,,MAC Championship - Quarterfinal,scheduled,300,Toledo,17,MAC,,28,Bowling Green,17,MAC,,470,Rocket Mortgage FieldHouse,Cleveland,OH,-0.24027795077429914,0.9450739403922057,1.1853518911665049,Bowling Green,77,76,-1.5,-1,2.185351891166505,0.5,4.775762888225019,0.25,0,1,1,0
372357,401851721,20252026,2026,regular,2026-03-12T00:30:00.000000,false,true,true,TRNMNT,,SWAC Tournament - Quarterfinal,scheduled,85,Florida A&M,25,SWAC,,126,Jackson State,25,SWAC,,529,Gateway Center,College Park,GA,-3.949228276753331,-9.956876747600262,-6.007648470846931,Florida A&M,70,60,-6.25,-10,3.992351529153069,3.75,15.93887073233085,14.0625,1,1,0,0
372320,401851436,20252026,2026,regular,2026-03-14T18:00:00.000000,false,true,true,TRNMNT,,Ivy League Tournament pres. by TIAA - Semifinal,scheduled,107,Harvard,15,Ivy,,227,Pennsylvania,15,Ivy,,60,Newman Arena,Ithaca,NY,4.933029514139108,-1.3442619579109305,-6.277291472050038,Harvard,60,62,-3.5,2,8.277291472050038,5.5,68.51355411327229,30.25,0,0,0,0
372263,401856427,20252026,2026,regular,2026-03-08T16:00:00.000000,false,true,true,TRNMNT,,CAA Championship - Quarterfinal,scheduled,321,UNC Wilmington,12,CAA,,41,Campbell,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,9.352356888443381,-2.0773051800912157,-11.429662068534597,UNC Wilmington,70,85,-7.0,15,26.429662068534597,22.0,698.5270370569365,484.0,0,0,0,0
372307,401851560,20252026,2026,regular,2026-03-12T01:30:00.000000,false,true,true,TRNMNT,,SEC Tournament - 1st Round,scheduled,217,Oklahoma,24,SEC,,266,South Carolina,24,SEC,,481,Bridgestone Arena,Nashville,TN,3.0263751147173963,-0.5638172395122609,-3.590192354229657,Oklahoma,86,74,-8.0,-12,8.409807645770343,4.0,70.72486463885731,16.0,1,1,0,0
372345,401851612,20252026,2026,regular,2026-03-11T01:30:00.000000,false,true,true,TRNMNT,,Southland Tournament - Semifinal,scheduled,162,McNeese,27,Southland,,326,UT Rio Grande Valley,27,Southland,,260,Legacy Center,Lake Charles,LA,7.7200585373369535,5.023239667721299,-2.6968188696156545,McNeese,84,80,-7.75,-4,1.3031811303843455,3.75,1.6982810585898205,14.0625,1,1,1,1
372253,401851627,20252026,2026,regular,2026-03-08T03:30:00.000000,false,true,true,TRNMNT,,Summit League Championship - Semifinal,scheduled,280,St. Thomas-Minnesota,28,Summit,,201,North Dakota,28,Summit,,477,Denny Sanford Premier Center,Sioux Falls,SD,3.938191814880682,-8.943773269364058,-12.88196508424474,St. Thomas-Minnesota,66,67,-11.5,1,13.88196508424474,12.5,192.70895460019008,156.25,0,0,0,0
359052,401828262,20252026,2026,regular,2026-03-08T19:00:00.000000,false,false,true,STD,,,scheduled,305,UAB,5,American,,74,East Carolina,5,American,,103,Bartow Arena,Birmingham,AL,1.7662905045833952,-5.6595605350384375,-10.425851039621833,UAB,90,83,-10.25,-7,3.4258510396218327,3.25,11.736455345677992,10.5625,1,1,0,0
372435,401851228,20252026,2026,regular,2026-03-14T21:30:00.000000,false,true,true,TRNMNT,,American Conference Championship - Semifinal,scheduled,352,Wichita State,5,American,,304,Tulsa,5,American,,377,Legacy Arena at BJCC,Birmingham,AL,4.47320011604387,10.164730591581005,5.691530475537135,Tulsa,81,68,1.5,-13,18.691530475537135,14.5,349.3733115179335,210.25,0,0,0,0
372294,401851557,20252026,2026,regular,2026-03-11T16:30:00.000000,false,true,true,TRNMNT,,SEC Tournament - 1st Round,scheduled,135,Kentucky,24,SEC,,136,LSU,24,SEC,,481,Bridgestone Arena,Nashville,TN,6.436656154126453,3.090517221921388,-3.346138932205065,Kentucky,87,82,-8.5,-5,1.653861067794935,3.5,2.7352564315678025,12.25,1,1,1,1
372399,401851272,20252026,2026,regular,2026-03-13T18:00:00.000000,false,true,true,TRNMNT,,Atlantic 10 Championship - Quarterfinal,scheduled,64,Dayton,1,A-10,,277,St. Bonaventure,1,A-10,,482,PPG Paints Arena,Pittsburgh,PA,4.275708008401651,-1.5320195614121843,-5.807727569813835,Dayton,68,63,-5.25,-5,0.8077275698138351,0.25,0.6524238270373638,0.0625,1,1,0,0
372280,401851757,20252026,2026,regular,2026-03-09T03:00:00.000000,false,true,true,TRNMNT,,West Coast Conference Tournament - Quarterfinal,scheduled,261,Santa Clara,31,WCC,,225,Pacific,31,WCC,,434,Orleans Arena,Las Vegas,NV,6.243438689364595,3.045209108349269,-3.198229581015326,Santa Clara,76,68,-9.5,-8,4.801770418984674,1.5,23.05699915663625,2.25,1,1,1,0
372352,401851291,20252026,2026,regular,2026-03-11T19:00:00.000000,false,true,true,TRNMNT,,Phillips 66 Big 12 Tournament - 2nd Round,scheduled,312,UCF,6,Big 12,,51,Cincinnati,6,Big 12,,394,T-Mobile Center,Kansas City,MO,0.28742426517008823,1.5714205285193685,1.2839962633492803,Cincinnati,66,65,3.5,-1,2.2839962633492803,4.5,5.216638930993475,20.25,0,0,1,1
212102,401804966,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,192,New Mexico State,13,CUSA,,133,Kennesaw State,13,CUSA,,167,Pan American Center,Las Cruces,NM,2.043493701980651,1.8248184766827222,-3.218675225297929,New Mexico State,79,76,-2.0,-3,0.21867522529792893,1.0,0.04781885415909998,1.0,1,1,1,1
372420,401851182,20252026,2026,regular,2026-03-14T01:30:00.000000,false,true,true,TRNMNT,,T. Rowe Price ACC Tournament - Semifinal,scheduled,72,Duke,2,ACC,,52,Clemson,2,ACC,,428,Spectrum Center,Charlotte,NC,16.884531475424794,6.809496826911882,-10.075034648512911,Duke,73,61,-10.5,-12,1.9249653514870886,1.5,3.7054916044258106,2.25,1,1,0,0
215206,401827722,20252026,2026,regular,2026-03-07T01:00:00.000000,false,false,true,STD,,,scheduled,347,West Virginia,6,Big 12,,312,UCF,6,Big 12,,87,WVU Coliseum,Morgantown,WV,5.502294297250188,0.28742426517008823,-8.2148700320801,West Virginia,77,62,-3.5,-15,6.7851299679199,11.5,46.037988681564705,132.25,1,1,1,1
212083,401814598,20252026,2026,regular,2026-03-06T23:30:00.000000,false,false,true,STD,,,scheduled,79,Eastern Michigan,17,MAC,,28,Bowling Green,17,MAC,,265,Gervin GameAbove Center,Ypsilanti,MI,-4.26285409131178,0.9450739403922057,2.207928031703986,Bowling Green,69,77,5.5,8,5.792071968296014,2.5,33.54809768592046,6.25,1,1,0,0
372351,401851174,20252026,2026,regular,2026-03-11T18:30:00.000000,false,true,true,TRNMNT,,T. Rowe Price ACC Tournament - 2nd Round,scheduled,150,Louisville,2,ACC,,248,SMU,2,ACC,,428,Spectrum Center,Charlotte,NC,8.866455310377319,2.5805269704912206,-6.285928339886098,Louisville,62,58,-7.0,-4,2.285928339886098,3.0,5.225468375094413,9.0,1,1,1,1
372335,401851221,20252026,2026,regular,2026-03-11T23:00:00.000000,false,true,true,TRNMNT,,American Conference Championship - 1st Round,scheduled,163,Memphis,5,American,,303,Tulane,5,American,,377,Legacy Arena at BJCC,Birmingham,AL,0.13543830720846017,-1.7185469235543138,-1.853985230762774,Memphis,69,81,-4.75,12,13.853985230762774,16.75,191.93290677419307,280.5625,0,0,1,1
372244,401851492,20252026,2026,regular,2026-03-07T20:30:00.000000,false,true,true,TRNMNT,,MVC Tournament - Semifinal,scheduled,315,UIC,19,MVC,,70,Drake,19,MVC,,436,Enterprise Center,St. Louis,MO,4.090820366713032,-2.7664431698841696,-6.857263536597202,UIC,72,51,-4.25,-21,14.142736463402798,16.75,200.0169946732631,280.5625,1,1,1,1
372181,401851586,20252026,2026,regular,2026-03-07T23:00:00.000000,false,true,true,TRNMNT,,SoCon Championship - Quarterfinal,scheduled,256,Samford,26,SoCon,,93,Furman,26,SoCon,,447,Harrah's Cherokee Center,Asheville,NC,0.2596139811105189,2.7473934908363304,2.4877795097258115,Furman,81,86,-1.25,5,2.5122204902741885,6.25,6.311251791753484,39.0625,1,0,1,1
372300,401851309,20252026,2026,regular,2026-03-11T22:30:00.000000,false,true,true,TRNMNT,,Big East Tournament - 1st Round,scheduled,157,Marquette,7,Big East,,359,Xavier,7,Big East,,371,Madison Square Garden,New York,NY,-1.6469726997469394,-4.270502728615966,-2.623530028869027,Marquette,87,89,-4.5,2,4.623530028869027,6.5,21.377029927853624,42.25,0,0,1,1
372353,401851614,20252026,2026,regular,2026-03-11T21:00:00.000000,false,true,true,TRNMNT,,Southland Tournament - Final,scheduled,282,Stephen F. Austin,27,Southland,,162,McNeese,27,Southland,,260,Legacy Center,Lake Charles,LA,8.509476313901573,7.7200585373369535,-0.7894177765646191,Stephen F. Austin,59,76,3.25,17,17.78941777656462,13.75,316.46338482915326,189.0625,0,1,0,0
212093,401808284,20252026,2026,regular,2026-03-07T20:30:00.000000,false,false,true,STD,,,scheduled,174,Mississippi State,24,SEC,,98,Georgia,24,SEC,,109,Humphrey Coliseum,Starkville,MS,-6.284865968479281,3.6588811601975664,6.943747128676847,Georgia,96,102,5.25,6,0.9437471286768471,0.75,0.8906586428857933,0.5625,1,1,1,0
215227,401820795,20252026,2026,regular,2026-03-07T21:00:00.000000,false,false,true,STD,,,scheduled,342,Wake Forest,2,ACC,,40,California,2,ACC,,153,LJVM Coliseum,Winston-Salem,NC,1.2038312930193058,1.4964568736905903,-2.7073744193287155,Wake Forest,80,73,-5.75,-7,4.2926255806712845,1.25,18.426634375833483,1.5625,1,1,0,0
372364,401851311,20252026,2026,regular,2026-03-12T16:00:00.000000,false,true,true,TRNMNT,,Big East Tournament - Quarterfinal,scheduled,279,St. John's,7,Big East,,235,Providence,7,Big East,,371,Madison Square Garden,New York,NY,6.323973753384436,-1.9021493701896048,-8.226123123574041,St. John's,85,72,-11.75,-13,4.773876876425959,1.25,22.78990043127447,1.5625,1,1,0,0
372230,401851530,20252026,2026,regular,2026-03-07T01:00:00.000000,false,true,true,TRNMNT,,OVC Championship - Semifinal,scheduled,290,Tennessee State,22,OVC,,325,UT Martin,22,OVC,,296,Ford Center,Evansville,IN,1.1530100281308933,5.364944839643414,4.211934811512521,UT Martin,68,55,-1.75,-13,17.21193481151252,11.25,296.25069995575655,126.5625,0,1,0,0
215226,401822973,20252026,2026,regular,2026-03-07T17:30:00.000000,false,false,true,STD,,,scheduled,157,Marquette,7,Big East,,314,UConn,7,Big East,,12,Fiserv Forum,Milwaukee,WI,-1.6469726997469394,11.391042445873566,10.038015145620506,UConn,68,62,9.5,-6,16.038015145620506,15.5,257.2179298111527,240.25,0,0,0,0
212095,401808282,20252026,2026,regular,2026-03-07T23:00:00.000000,false,false,true,STD,,,scheduled,136,LSU,24,SEC,,293,Texas A&M,24,SEC,,232,Pete Maravich Assembly Center,Baton Rouge,LA,3.090517221921388,3.1110160233339883,-2.9795011985874,LSU,91,94,2.5,3,5.9795011985874,0.5,35.75443458390815,0.25,0,1,0,0
215224,401822975,20252026,2026,regular,2026-03-07T17:00:00.000000,false,false,true,STD,,,scheduled,65,DePaul,7,Big East,,34,Butler,7,Big East,,141,Wintrust Arena,Chicago,IL,2.4263292745491327,0.5826071530988912,-4.8437221214502415,DePaul,71,81,-3.5,10,14.843722121450242,13.5,220.33608641883126,182.25,0,0,0,0
