id,source_id,season_label,season,season_type,start_date,start_time_tbd,neutral_site,conference_game,game_type,tournament,game_notes,status,home_team_id,home_team,home_conference_id,home_conference,home_seed,away_team_id,away_team,away_conference_id,away_conference,away_seed,venue_id,venue,city,state,home_rating,away_rating,proj_margin,proj_winner
212097,401805216,20252026,2026,regular,2026-03-08T01:30:00.000000,false,false,true,STD,,,scheduled,276,Southern Utah,30,WAC,,39,California Baptist,30,WAC,,158,America First Events Center,Cedar City,UT,-5.604111901408302,4.875416665041556,7.479528566449858,California Baptist
372211,401856426,20252026,2026,regular,2026-03-08T01:30:00.000000,false,true,true,TRNMNT,,CAA Championship - 2nd Round,scheduled,353,William & Mary,12,CAA,,81,Elon,12,CAA,,476,Entertainment & Sports Arena,Washington,DC,1.7306949986523819,-0.8583831847507213,-2.589078183403103,William & Mary
372182,401851582,20252026,2026,regular,2026-03-08T01:30:00.000000,false,true,true,TRNMNT,,SoCon Championship - Quarterfinal,scheduled,164,Mercer,26,SoCon,,348,Western Carolina,26,SoCon,,447,Harrah's Cherokee Center,Asheville,NC,1.7299511241382106,-2.829831006730629,-4.5597821308688395,Mercer
372188,401851464,20252026,2026,regular,2026-03-08T01:30:00.000000,false,true,true,TRNMNT,,MAAC Championship - Quarterfinal,scheduled,264,Siena,16,MAAC,,183,Mount St. Mary's,16,MAAC,,478,Jim Whelan Boardwalk Hall,Atlantic City,NJ,7.65705576663828,1.1474706907755206,-6.509585075862759,Siena
212088,401809104,20252026,2026,regular,2026-03-08T02:00:00.000000,false,false,true,STD,,,scheduled,311,UC Santa Barbara,11,Big West,,310,UC San Diego,11,Big West,,184,The Thunderdome,Santa Barbara,CA,4.522436412823339,1.299984871098843,-6.222451541724496,UC Santa Barbara
212098,401805215,20252026,2026,regular,2026-03-08T02:00:00.000000,false,false,true,STD,,,scheduled,330,Utah Tech,30,WAC,,332,Utah Valley,30,WAC,,314,Burns Arena,St. George,UT,-1.0668895181804743,6.569384218442067,4.636273736622542,Utah Valley
215215,401825566,20252026,2026,regular,2026-03-08T02:00:00.000000,false,false,true,STD,,,scheduled,323,USC,10,Big Ten,,313,UCLA,10,Big Ten,,187,Galen Center,Los Angeles,CA,-0.7482365896797205,4.964856495252292,2.7130930849320123,UCLA
215219,401825562,20252026,2026,regular,2026-03-08T02:00:00.000000,false,false,true,STD,,,scheduled,173,Minnesota,10,Big Ten,,212,Northwestern,10,Big Ten,,231,Williams Arena,Minneapolis,MN,4.512017927869493,0.9060862832626952,-6.605931644606798,Minnesota
215236,401820576,20252026,2026,regular,2026-03-08T03:00:00.000000,false,false,true,STD,,,scheduled,189,Nevada,20,Mountain West,,2,Air Force,20,Mountain West,,186,Lawlor Events Center,Reno,NV,2.124292404731918,-14.452898466361688,-19.577190871093606,Nevada
372194,401851326,20252026,2026,regular,2026-03-08T03:00:00.000000,false,true,true,TRNMNT,,Big Sky Championship - 1st Round,scheduled,117,Idaho,8,Big Sky,,249,Sacramento State,8,Big Sky,,415,Idaho Central Arena,Boise,ID,1.6758806969613147,-5.552412578032985,-7.2282932749943,Idaho
215213,401827724,20252026,2026,regular,2026-03-08T03:30:00.000000,false,false,true,STD,,,scheduled,18,BYU,6,Big 12,,298,Texas Tech,6,Big 12,,204,Marriott Center,Provo,UT,2.1324365391071183,7.546968701154853,2.4145321620477347,Texas Tech
215212,401827725,20252026,2026,regular,2026-03-08T04:00:00.000000,false,false,true,STD,,,scheduled,56,Colorado,6,Big 12,,11,Arizona,6,Big 12,,176,CU Events Center,Boulder,CO,-1.5512735246107923,11.658444783442803,10.209718308053596,Arizona
215217,401825564,20252026,2026,regular,2026-03-08T04:00:00.000000,false,false,true,STD,,,scheduled,223,Oregon,10,Big Ten,,343,Washington,10,Big Ten,,191,Matthew Knight Arena,Eugene,OR,-1.4848380060095678,2.229938919595483,0.7147769256050509,Washington
212086,401809152,20252026,2026,regular,2026-03-08T04:59:00.000000,false,false,true,STD,,,scheduled,108,Hawai'i,11,Big West,,145,Long Beach State,11,Big West,,288,Stan Sheriff Center,Honolulu,HI,4.818673445510285,-7.44182209077843,-15.260495536288715,Hawai'i
215238,401825570,20252026,2026,regular,2026-03-08T16:00:00.000000,false,false,true,STD,,,scheduled,245,Rutgers,10,Big Ten,,226,Penn State,10,Big Ten,,213,Jersey Mike’s Arena,Piscataway,NJ,-5.076276996453984,-7.244747720384993,-5.168470723931009,Rutgers
372237,401851547,20252026,2026,regular,2026-03-08T16:00:00.000000,false,false,true,TRNMNT,,Patriot League Championship - Semifinal,scheduled,141,Lehigh,23,Patriot,,55,Colgate,23,Patriot,,382,Stabler Arena,Bethlehem,PA,-1.0026777662519208,-1.867098006554528,-3.864420240302607,Lehigh
359048,401828264,20252026,2026,regular,2026-03-08T18:00:00.000000,false,false,true,STD,,,scheduled,303,Tulane,5,American,,163,Memphis,5,American,,102,Devlin Fieldhouse,New Orleans,LA,-1.7185469235543138,0.13543830720846017,-1.146014769237226,Tulane
359049,401828263,20252026,2026,regular,2026-03-08T18:00:00.000000,false,false,true,STD,,,scheduled,271,South Florida,5,American,,48,Charlotte,5,American,,337,Yuengling Center,Tampa,FL,6.218026963963467,1.5968675503426653,-7.621159413620802,South Florida
372238,401851548,20252026,2026,regular,2026-03-08T18:00:00.000000,false,false,true,TRNMNT,,Patriot League Championship - Semifinal,scheduled,187,Navy,23,Patriot,,27,Boston University,23,Patriot,,272,Alumni Hall (Navy),Annapolis,MD,8.559288116555265,2.983270252024127,-8.576017864531138,Navy
215241,401825567,20252026,2026,regular,2026-03-08T19:00:00.000000,false,false,true,STD,,,scheduled,160,Maryland,10,Big Ten,,118,Illinois,10,Big Ten,,86,XFINITY Center,College Park,MD,-5.954355563811575,13.732985568388969,16.687341132200544,Illinois
359050,401828266,20252026,2026,regular,2026-03-08T19:00:00.000000,false,false,true,STD,,,scheduled,304,Tulsa,5,American,,289,Temple,5,American,,115,Reynolds Center,Tulsa,OK,10.164730591581005,2.208356349893137,-10.956374241687868,Tulsa
359051,401828265,20252026,2026,regular,2026-03-08T19:00:00.000000,false,false,true,STD,,,scheduled,241,Rice,5,American,,328,UTSA,5,American,,197,Tudor Fieldhouse,Houston,TX,-2.649772771096295,-11.482122919380913,-11.832350148284618,Rice
359052,401828262,20252026,2026,regular,2026-03-08T19:00:00.000000,false,false,true,STD,,,scheduled,305,UAB,5,American,,74,East Carolina,5,American,,103,Bartow Arena,Birmingham,AL,1.7662905045833952,-5.6595605350384375,-10.425851039621833,UAB
372224,401851431,20252026,2026,regular,2026-03-08T19:30:00.000000,false,true,true,TRNMNT,,Barbasol Horizon League Championship - 2nd Round,scheduled,105,Green Bay,14,Horizon,,210,Northern Kentucky,14,Horizon,,19,Corteva Coliseum,Indianapolis,IN,2.5739798193708054,0.48092457192063875,-2.0930552474501667,Green Bay
215240,401825568,20252026,2026,regular,2026-03-08T20:30:00.000000,false,false,true,STD,,,scheduled,170,Michigan,10,Big Ten,,169,Michigan State,10,Big Ten,,148,Crisler Center,Ann Arbor,MI,12.996928746763203,11.5655966322511,-4.431332114512102,Michigan
215239,401825569,20252026,2026,regular,2026-03-08T21:00:00.000000,false,false,true,STD,,,scheduled,188,Nebraska,10,Big Ten,,124,Iowa,10,Big Ten,,147,Pinnacle Bank Arena,Lincoln,NE,7.824856759264421,11.044375137714326,0.21951837844990507,Iowa
372195,401851602,20252026,2026,regular,2026-03-08T22:00:00.000000,false,true,true,TRNMNT,,Southland Tournament - 1st Round,scheduled,193,New Orleans,27,Southland,,112,Houston Christian,27,Southland,,260,Legacy Center,Lake Charles,LA,1.0409234808935253,-1.8696737197897164,-2.9105972006832417,New Orleans
372196,401851604,20252026,2026,regular,2026-03-09T00:30:00.000000,false,true,true,TRNMNT,,Southland Tournament - 1st Round,scheduled,195,Nicholls,27,Southland,,211,Northwestern State,27,Southland,,260,Legacy Center,Lake Charles,LA,-3.6737450869424606,-2.102191976564015,1.5715531103784457,Northwestern State
372197,401851332,20252026,2026,regular,2026-03-09T23:30:00.000000,false,true,true,TRNMNT,,Big Sky Championship - 3rd Round,scheduled,179,Montana,8,Big Sky,,207,Northern Colorado,8,Big Sky,,415,Idaho Central Arena,Boise,ID,-0.8236228342958469,2.2465800165799834,3.0702028508758303,Northern Colorado
372225,401851433,20252026,2026,regular,2026-03-10T01:30:00.000000,false,true,true,TRNMNT,,Barbasol Horizon League Championship - Semifinal,scheduled,244,Robert Morris,14,Horizon,,69,Detroit Mercy,14,Horizon,,19,Corteva Coliseum,Indianapolis,IN,5.916912861682675,-2.6862248637213924,-8.603137725404068,Robert Morris
372198,401851333,20252026,2026,regular,2026-03-10T02:00:00.000000,false,true,true,TRNMNT,,Big Sky Championship - 3rd Round,scheduled,80,Eastern Washington,8,Big Sky,,345,Weber State,8,Big Sky,,415,Idaho Central Arena,Boise,ID,-0.05010741580404954,-0.9634238503534078,-0.9133164345493583,Eastern Washington
